LOCATION,TIME,working_age,population,gdp_ppp,inflation,exports,imports,eu,ea
CHE,1971,64.686,6.213405,51934.076,6.573221,39.2257187994309,39.2303006628798,0.0,0.0
CHE,1972,64.704,6.260956,55913.069,6.660002,38.6219685313187,37.8820943710645,0.0,0.0
CHE,1973,64.799,6.307348,60775.785,8.754675,38.9740768942428,38.472010481224,0.0,0.0
CHE,1974,64.899,6.341406,67208.608,9.767415,40.9974186268712,41.4069342510787,0.0,0.0
CHE,1975,64.992,6.338632,68085.57,6.696594,39.5880057150249,34.3000094948136,0.0,0.0
CHE,1976,65.127,6.302505,70824.285,1.715474,42.3424441078511,36.3848591262189,0.0,0.0
CHE,1977,65.339,6.281175,77055.563,1.296002,46.1958412256118,40.9274610714224,0.0,0.0
CHE,1978,65.622,6.281737,82812.918,1.028789,44.2206580509852,39.2127884583802,0.0,0.0
CHE,1979,65.987,6.294364,91918.047,3.647644,44.5220675823857,43.0469466045586,0.0,0.0
CHE,1980,66.414,6.319409,104833.186,4.022499,46.2986093976599,48.3600679415936,0.0,0.0
CHE,1981,66.882,6.354073,116590.268,6.49031,48.2201812157819,47.5224790623828,0.0,0.0
CHE,1982,67.34,6.391309,122172.5,5.655101,44.3113367883421,43.6213346244503,0.0,0.0
CHE,1983,67.745,6.418774,127769.078,2.949795,43.0130436179781,43.9072777900815,0.0,0.0
CHE,1984,68.075,6.441865,136361.18,2.931457,47.2217504765952,44.2838103674055,0.0,0.0
CHE,1985,68.292,6.470366,145841.305,3.435399,47.7022481296635,45.0061530998157,0.0,0.0
CHE,1986,68.406,6.504125,151543.64,0.7503098,43.8790005463981,42.9295992144721,0.0,0.0
CHE,1987,68.473,6.545107,157752.645,1.440322,41.1537385653167,39.7068587993125,0.0,0.0
CHE,1988,68.476,6.593387,168670.151,1.872469,42.3378376040942,40.9083221112658,0.0,0.0
CHE,1989,68.428,6.646912,182873.719,3.15527,44.803369221119,43.3973251733019,0.0,0.0
CHE,1990,68.335,6.712273,190833.753,5.403959,41.3703381299629,40.9478884419117,0.0,0.0
CHE,1991,68.292,6.799979,195480.491,5.859597,39.8051251069616,38.2062481872171,0.0,0.0
CHE,1992,68.097,6.875364,199847.877,4.03703,40.6977993363478,37.9411662612375,0.0,0.0
CHE,1993,67.905,6.938265,204325.094,3.292622,40.7426023314164,36.6440314254765,0.0,0.0
CHE,1994,67.751,6.993795,211338.041,0.852117,40.0239093532179,35.8764848115742,0.0,0.0
CHE,1995,67.624,7.040687,216807.006,1.799828,39.9977774018876,36.0209163725111,0.0,0.0
CHE,1996,67.507,7.071851,222517.356,0.8116341,40.9909311891497,37.4842409089555,0.0,0.0
CHE,1997,67.415,7.088906,232230.013,0.5202254,46.4594624359376,41.6702489452195,0.0,0.0
CHE,1998,67.359,7.110002,241055.704,0.01793844,45.9214751058448,41.8185418735808,0.0,0.0
CHE,1999,67.32,7.143991,248739.984,0.8064444,46.6613420897236,42.4571995417068,0.0,0.0
CHE,2000,67.302,7.18425,264299.171,1.558529,51.298443233773,45.8367177606098,0.0,0.0
CHE,2001,67.501,7.226647,274106.119,0.9890203,50.0525411719386,45.0784161831888,0.0,0.0
CHE,2002,67.615,7.284754,282753.058,0.6427115,48.3816700709378,42.2773350551931,0.0,0.0
CHE,2003,67.755,7.339002,284759.572,0.6382729,47.5483838685381,41.5794731046531,0.0,0.0
CHE,2004,67.872,7.389626,297823.895,0.8029087,51.0695127969777,42.8710357400391,0.0,0.0
CHE,2005,67.972,7.437116,310493.747,1.171954,53.5566790657617,46.9040458416183,0.0,0.0
CHE,2006,68.042,7.483935,347559.421,1.059509,56.3543276260564,48.2526759007222,0.0,0.0
CHE,2007,68.089,7.551117,386208.981,0.7323506,61.2464660580695,50.3080931776413,0.0,0.0
CHE,2008,68.12,7.647676,413714.827,2.426041,62.8663019946055,52.2704430389072,0.0,0.0
CHE,2009,68.077,7.743832,413468.607,-0.4804819,57.6219269020267,50.1033727286517,0.0,0.0
CHE,2010,67.957,7.82491,429590.099,0.6882387,64.3985351280139,53.4849589229266,0.0,0.0
CHE,2011,67.896,7.912396,458820.075,0.2313492,65.8992878578997,57.1950537496614,0.0,0.0
CHE,2012,67.743,7.996861,479280.805,-0.692552,67.4064520294165,56.6637308000511,0.0,0.0
CHE,2013,67.585,8.089346,503360.433,-0.2173232,71.3815392126499,59.5100974192668,0.0,0.0
CHE,2014,67.42,8.188646,524917.015,-0.01320254,63.809699126129,52.4810557655739,0.0,0.0
CHE,2015,67.265,8.282398,546805.519,-1.143909,62.396769945203,50.7254845685123,0.0,0.0
CHE,2016,67.098,8.373334,570267.342,-0.4346187,65.6736929966422,54.0544733719209,0.0,0.0
CHE,2017,66.886,8.451834,584052.298,0.5337878,65.0797829019506,54.1902542776314,0.0,0.0
CHE,2018,66.646,8.513227,610525.001,0.9363354,66.179605240881,53.6503195686944,0.0,0.0
TUR,1950,58.22,,,,,,0.0,0.0
TUR,1951,57.935,,,,,,0.0,0.0
TUR,1952,57.676,,,,,,0.0,0.0
TUR,1953,57.443,,,,,,0.0,0.0
TUR,1954,57.236,,,,,,0.0,0.0
TUR,1955,56.917,,,,,,0.0,0.0
TUR,1956,56.488,,,14.51613,,,0.0,0.0
TUR,1957,56.09,,,11.63503,,,0.0,0.0
TUR,1958,55.721,,,12.39715,,,0.0,0.0
TUR,1959,55.382,,,26.64714,,,0.0,0.0
TUR,1960,55.076,27.506,,5.66474,,,0.0,0.0
TUR,1961,54.803,28.227,,3.172867,,,0.0,0.0
TUR,1962,54.561,28.931,,3.8883,,,0.0,0.0
TUR,1963,54.35,29.652,,6.362709,,,0.0,0.0
TUR,1964,54.169,30.391,,1.119642,,,0.0,0.0
TUR,1965,54.036,31.149,,4.555521,,,0.0,0.0
TUR,1966,53.946,31.936,,8.472013,,,0.0,0.0
TUR,1967,53.879,32.75,,13.9749,,,0.0,0.0
TUR,1968,53.834,33.586,,6.046246,,,0.0,0.0
TUR,1969,53.81,34.443,,4.924197,,,0.0,0.0
TUR,1970,53.89,35.321,62507.507,7.923939,3.70899488163318,4.11856026420965,0.0,0.0
TUR,1971,54.07,36.215,69699.628,19.01141,4.32796875512577,5.5452510746875,0.0,0.0
TUR,1972,54.27,37.133,77952.83,15.41646,4.73183973605807,6.02705157789806,0.0,0.0
TUR,1973,54.488,38.073,85099.674,13.93817,5.54143418636811,6.27641342265544,0.0,0.0
TUR,1974,54.724,39.037,97728.264,23.89817,4.89777529241304,7.88598686486809,0.0,0.0
TUR,1975,54.951,40.026,114629.313,21.22735,4.28252557714454,7.9723268417985,0.0,0.0
TUR,1976,55.174,40.916,133250.214,17.45569,4.55677887960016,7.58994108589083,0.0,0.0
TUR,1977,55.422,41.769,146586.557,25.98534,3.25326680006998,7.28952599074454,0.0,0.0
TUR,1978,55.694,42.641,159449.02,61.89706,3.74535757655115,5.28531743056153,0.0,0.0
TUR,1979,55.99,43.531,171507.276,63.54308,3.21593663535504,4.88540315217339,0.0,0.0
TUR,1980,56.342,44.439,181974.422,94.26086,4.60908338229503,8.31231121953611,0.0,0.0
TUR,1981,56.742,45.54,208912.849,37.61479,7.15604581389902,8.8858419875775,0.0,0.0
TUR,1982,57.149,46.688,229788.585,29.13751,10.3084196712346,10.3438329294203,0.0,0.0
TUR,1983,57.566,47.864,250743.498,31.39027,11.0742928180339,11.4802966931336,0.0,0.0
TUR,1984,57.991,49.07,277295.985,48.39233,13.7934224749493,13.653765909316,0.0,0.0
TUR,1985,58.454,50.307,298192.915,44.96172,13.9382725384809,13.1391402120295,0.0,0.0
TUR,1986,58.954,51.48,325520.109,34.61008,11.705669205167,11.217302855247,0.0,0.0
TUR,1987,59.457,52.37,365211.684,38.85585,13.2273133498297,12.5548168243458,0.0,0.0
TUR,1988,59.963,53.268,386102.488,68.80964,15.8362900761628,12.4101889066828,0.0,0.0
TUR,1989,60.472,54.192,402256.472,63.27255,13.7554150239028,12.5713481579329,0.0,0.0
TUR,1990,60.884,55.12,455936.304,60.30389,11.2775273706365,12.4190607951538,0.0,0.0
TUR,1991,61.2,56.055,475722.665,65.97855,11.7504085741081,11.7611883132347,0.0,0.0
TUR,1992,61.512,56.986,515680.562,70.0761,12.2182512111816,12.2633432932962,0.0,0.0
TUR,1993,61.819,57.913,570352.254,66.09385,11.6083469453128,13.676081935796,0.0,0.0
TUR,1994,62.119,58.837,550750.035,105.215,18.1353285850373,14.4116882450593,0.0,0.0
TUR,1995,62.411,59.756,602734.682,89.11331,16.886934742148,17.2166520080428,0.0,0.0
TUR,1996,62.695,60.671,655568.734,80.41214,18.2885905451282,19.6739889366696,0.0,0.0
TUR,1997,62.968,61.582,717237.054,85.66936,20.8685931224959,21.4853375212095,0.0,0.0
TUR,1998,63.231,62.464,558241.918,84.64133,20.6662297570217,19.7291808847629,0.0,0.0
TUR,1999,63.481,63.364,546532.203,64.86748,18.8109127608593,18.854009682656,0.0,0.0
TUR,2000,63.806,64.268751,609198.924,54.91538,19.8811989046161,22.4732380177733,0.0,0.0
TUR,2001,64.229,65.166331,595977.457,54.40018,27.1819420111864,22.6895331475684,0.0,0.0
TUR,2002,64.693,66.002506,612446.634,44.96412,25.1051189887103,22.8772750070443,0.0,0.0
TUR,2003,65.18,66.794551,640401.152,21.60244,23.0061779952857,23.2189198517849,0.0,0.0
TUR,2004,65.634,67.598736,735155.229,8.598262,23.6247531514385,25.2010849483799,0.0,0.0
TUR,2005,66.031,68.43538,815102.371,8.17916,21.8762676429404,24.2660895176542,0.0,0.0
TUR,2006,66.378,69.295253,944033.702,9.597242,22.394833924129,26.368037134306,0.0,0.0
TUR,2007,66.673,70.158112,1041497.943,8.756181,21.8895257230779,25.961291082517,0.0,0.0
TUR,2008,66.697,71.051689,1139548.435,10.44413,23.5662909133625,26.9819630268444,0.0,0.0
TUR,2009,66.945,72.039215,1113289.469,6.250977,23.3701991267285,23.416867831249,0.0,0.0
TUR,2010,67.085,73.142162,1269742.72,8.566444,21.1941332849263,25.5003319322519,0.0,0.0
TUR,2011,67.272,74.223642,1454111.872,6.471879,22.9937012804749,30.3104743940847,0.0,0.0
TUR,2012,67.465,75.175836,1550688.484,8.89157,24.3608755382906,28.4699271087686,0.0,0.0
TUR,2013,67.641,76.147634,1703669.602,7.49309,23.7930094844499,28.7342893072763,0.0,0.0
TUR,2014,67.74,77.181894,1860470.92,8.854572,25.2055417034584,28.5607594695458,0.0,0.0
TUR,2015,67.758,78.218488,2022397.778,7.670854,24.5312773420396,26.5572662567277,0.0,0.0
TUR,2016,67.86,79.277971,2116398.303,7.775134,23.0835091123818,25.2446771141555,0.0,0.0
TUR,2017,67.933,80.312708,2264269.34,11.14431,26.039422340934,29.7227463934139,0.0,0.0
TUR,2018,67.877,81.407211,2300825.727,16.33246,31.2048629297385,31.3425438358095,0.0,0.0
GBR,1950,66.78,,,,,,0.0,0.0
GBR,1951,66.479,,,,,,0.0,0.0
GBR,1952,66.243,,,,,,0.0,0.0
GBR,1953,66.094,,,,,,0.0,0.0
GBR,1954,65.87,,,,,,0.0,0.0
GBR,1955,65.733,,,,,,0.0,0.0
GBR,1956,65.456,,,4.980454,,,0.0,0.0
GBR,1957,65.218,,,3.691303,,,0.0,0.0
GBR,1958,65.116,,,2.992833,,,0.0,0.0
GBR,1959,65.074,,,0.5811731,,,0.0,0.0
GBR,1960,64.989,52.448523,114500.834,1.003573,,,0.0,0.0
GBR,1961,64.854,52.708934,118722.123,3.447497,,,0.0,0.0
GBR,1962,65.086,53.341128,122368.019,4.1965,,,0.0,0.0
GBR,1963,65.122,53.6782,129722.616,2.018544,,,0.0,0.0
GBR,1964,64.953,54.0657,138405.51,3.281589,,,0.0,0.0
GBR,1965,64.681,54.4357,146426.639,4.773771,,,0.0,0.0
GBR,1966,64.369,54.6541,154889.273,3.909618,,,0.0,0.0
GBR,1967,64.003,54.9784,163586.747,2.482117,,,0.0,0.0
GBR,1968,63.682,55.2825,180450.377,4.697424,,,0.0,0.0
GBR,1969,63.365,55.534,194511.307,5.446667,,,0.0,0.0
GBR,1970,63.125,55.7107,201127.914,6.366568,21.7920413546559,20.9759522599752,0.0,0.0
GBR,1971,62.672,55.928013,218729.687,9.44484,21.8747205861723,20.5381156194544,0.0,0.0
GBR,1972,62.515,56.096677,238046.267,7.071091,20.6201330705905,20.7405429546759,0.0,0.0
GBR,1973,62.449,56.222893,267471.689,9.196044,22.4318800292041,24.7729756429816,0.0,0.0
GBR,1974,62.468,56.235642,284297.59,16.04399,26.8020871230824,31.6503228666409,0.0,0.0
GBR,1975,62.582,56.225718,306053.407,24.20729,25.3841253293267,27.1000593311723,0.0,0.0
GBR,1976,62.832,56.216121,332293.854,16.55952,27.9924538636608,29.1256186008556,0.0,0.0
GBR,1977,63.144,56.18991,361614.849,15.84027,29.6504939385645,28.9593825096226,0.0,0.0
GBR,1978,63.442,56.178025,403322.856,8.263139,27.9938376139902,26.6875858055076,0.0,0.0
GBR,1979,63.752,56.240053,453160.053,13.42129,27.3607435886213,27.0035449199583,0.0,0.0
GBR,1980,64.049,56.329673,484057.29,17.96593,26.5989712112716,24.4224676943733,0.0,0.0
GBR,1981,64.371,56.357464,525685.72,11.87662,25.9634663912459,23.1453876640185,0.0,0.0
GBR,1982,64.77,56.290711,569298.517,8.59887,25.6164707886665,23.7189678988964,0.0,0.0
GBR,1983,65.235,56.315677,616573.003,4.609302,25.7457920115772,24.788336618315,0.0,0.0
GBR,1984,65.654,56.409327,653312.635,4.960712,27.5230305857341,27.5871744095472,0.0,0.0
GBR,1985,65.606,56.553955,701925.771,6.071394,27.8753657819707,26.773214371318,0.0,0.0
GBR,1986,65.625,56.683835,738620.211,3.427615,24.8273976826325,25.431714057598,0.0,0.0
GBR,1987,65.6,56.803958,797699.242,4.148918,24.3463175334621,25.2851721097353,0.0,0.0
GBR,1988,65.528,56.916448,873178.007,4.2094,21.9255464074383,25.1984043271202,0.0,0.0
GBR,1989,65.39,57.076451,930798.947,5.7,22.3908804844125,26.0448510809606,0.0,0.0
GBR,1990,65.268,57.237493,972727.331,8.0,23.0719006506603,24.9286570986728,0.0,0.0
GBR,1991,65.063,57.438658,994529.34,7.5,22.3459285975454,22.7278251658148,0.0,0.0
GBR,1992,64.839,57.58453,1021273.532,4.6,22.6702788526988,23.3903633178793,0.0,0.0
GBR,1993,64.687,57.713889,1071500.82,2.6,24.5575996580021,24.9247305550035,0.0,0.0
GBR,1994,64.664,57.862145,1136471.417,2.2,25.7897769137063,25.8170019452986,0.0,0.0
GBR,1995,64.692,58.024799,1189676.31,2.7,25.5545583822739,25.2820281798817,0.0,0.0
GBR,1996,64.746,58.164374,1269581.66,2.9,26.150132541209,25.9820449372565,0.0,0.0
GBR,1997,64.78,58.314249,1342536.323,2.2,25.5640661938534,25.1167848699764,0.0,0.0
GBR,1998,64.837,58.474943,1383638.572,1.8,24.149884632393,24.8263469331068,0.0,0.0
GBR,1999,64.961,58.684427,1432522.708,1.7,23.9351306850095,25.3688379536659,0.0,0.0
GBR,2000,65.167,58.886065,1556000.788,1.2,25.1970070261885,26.9812939136783,0.0,0.0
GBR,2001,65.355,59.113016,1639407.408,1.6,25.193894806193,27.4702975732953,0.0,0.0
GBR,2002,65.525,59.365677,1721570.283,1.5,24.2255641503413,26.9132613324734,0.0,0.0
GBR,2003,65.682,59.636662,1803323.803,1.4,23.925160883562,26.1630424745341,0.0,0.0
GBR,2004,65.825,59.950364,1913771.614,1.4,23.7943647582202,26.3594540702974,0.0,0.0
GBR,2005,66.031,60.413276,1968627.14,2.1,25.0606946831314,27.4978141299807,0.0,0.0
GBR,2006,66.259,60.827067,2108799.349,2.5,27.2765905655669,29.4008576757355,0.0,0.0
GBR,2007,66.359,61.319075,2177276.634,2.4,25.3614128589308,27.4050909232028,0.0,0.0
GBR,2008,66.306,61.823772,2264898.174,3.5,27.0465040625851,29.2291564811022,0.0,0.0
GBR,2009,66.183,62.260486,2182383.458,2.0,26.3963557296581,28.0024772152381,0.0,0.0
GBR,2010,66.035,62.759456,2288742.51,2.5,28.2500231938815,30.1879109130793,0.0,0.0
GBR,2011,65.909,63.285145,2351301.204,3.8,30.71365624968,31.6676113655406,0.0,0.0
GBR,2012,65.38,63.70503,2439691.339,2.6,29.9874983204519,31.2253982719641,0.0,0.0
GBR,2013,64.996,64.105654,2560720.871,2.3,29.8702042760468,31.2747706050993,0.0,0.0
GBR,2014,64.681,64.596752,2667371.06,1.5,28.1976244868514,29.7506505608135,0.0,0.0
GBR,2015,64.457,65.110034,2771840.354,0.4,27.2637435853891,28.7365189637021,0.0,0.0
GBR,2016,64.216,65.648054,2896753.121,1.0,28.2370587834234,30.047495578309,0.0,0.0
GBR,2017,63.966,66.040229,3021843.667,2.6,30.1083210836265,31.5531016934323,0.0,0.0
GBR,2018,63.758,66.43555,3133332.404,2.3,30.8900677563461,32.0800525914748,0.0,0.0
USA,1950,64.934,,,,,,0.0,0.0
USA,1951,64.292,,,,,,0.0,0.0
USA,1952,63.638,,,,,,0.0,0.0
USA,1953,63.005,,,,,,0.0,0.0
USA,1954,62.364,,,,,,0.0,0.0
USA,1955,61.744,,,,,,0.0,0.0
USA,1956,61.213,,,1.525054,,,0.0,0.0
USA,1957,60.722,,,3.341508,,,0.0,0.0
USA,1958,60.442,,,2.729161,,,0.0,0.0
USA,1959,60.081,,,1.010684,,,0.0,0.0
USA,1960,59.732,180.671158,,1.457976,,,0.0,0.0
USA,1961,59.365,183.691481,,1.070724,,,0.0,0.0
USA,1962,59.6,186.537737,,1.198773,,,0.0,0.0
USA,1963,59.711,189.241798,,1.239669,,,0.0,0.0
USA,1964,59.833,191.888791,,1.278912,,,0.0,0.0
USA,1965,60.01,194.302963,,1.585169,,,0.0,0.0
USA,1966,60.31,196.560338,,3.015075,,,0.0,0.0
USA,1967,60.681,198.712056,,2.772786,,,0.0,0.0
USA,1968,61.112,200.706052,,4.271796,,,0.0,0.0
USA,1969,61.544,202.676946,,5.462386,,,0.0,0.0
USA,1970,61.938,205.052174,1073303.0,5.838255,5.56310752881526,5.19517787614495,0.0,0.0
USA,1971,62.296,207.660677,1164850.0,4.292767,5.40524531055501,5.35193372537237,0.0,0.0
USA,1972,62.806,209.896021,1279110.0,3.272278,5.53846033570217,5.80215931389794,0.0,0.0
USA,1973,63.34,211.908788,1425376.0,6.17776,6.68385043665671,6.39543530970074,0.0,0.0
USA,1974,63.87,213.853928,1545243.0,11.0548,8.19612190445127,8.24886441808829,0.0,0.0
USA,1975,64.32,215.973199,1684904.0,9.143147,8.23227910907684,7.28409452407971,0.0,0.0
USA,1976,64.843,218.035164,1873412.0,5.744812,7.9808926173207,8.067953018343,0.0,0.0
USA,1977,65.269,220.239425,2081826.0,6.501684,7.6542900319239,8.76360464323147,0.0,0.0
USA,1978,65.65,222.584545,2351599.0,7.630964,7.947060702101,9.02577352686406,0.0,0.0
USA,1979,65.969,225.055487,2627334.0,11.25447,8.7590690791502,9.6171251923052,0.0,0.0
USA,1980,66.114,227.224681,2857307.0,13.5492,9.82645547013324,10.2833892192894,0.0,0.0
USA,1981,66.237,229.465714,3207042.0,10.33471,9.51777369925308,9.90813341390602,0.0,0.0
USA,1982,66.279,231.664458,3343789.0,6.131427,8.46973298853486,9.06707929238358,0.0,0.0
USA,1983,66.282,233.791994,3634038.0,3.212435,7.62226481946529,9.04332866084504,0.0,0.0
USA,1984,66.347,235.824902,4037613.0,4.300536,7.4891030913562,10.0333290981577,0.0,0.0
USA,1985,66.396,237.923795,4338979.0,3.545644,6.98807253964585,9.61583358665714,0.0,0.0
USA,1986,66.459,240.132887,4579631.0,1.898048,7.00925467575881,9.88872247567544,0.0,0.0
USA,1987,66.368,242.288918,4855215.0,3.664563,7.49591933621889,10.4776616483513,0.0,0.0
USA,1988,66.227,244.498982,5236438.0,4.077741,8.49052351999585,10.5795771858657,0.0,0.0
USA,1989,66.006,246.81923,5641580.0,4.827003,8.93879019707245,10.4763381889471,0.0,0.0
USA,1990,65.791,249.622814,5963144.0,5.397956,9.25473206751338,10.5603185165409,0.0,0.0
USA,1991,65.587,252.980941,6158129.0,4.234964,9.66090512231881,10.1255430017786,0.0,0.0
USA,1992,65.475,256.514224,6520327.0,3.02882,9.70891490564814,10.2416795967442,0.0,0.0
USA,1993,65.374,259.918588,6858559.0,2.951657,9.54718039168286,10.4974383102923,0.0,0.0
USA,1994,65.364,263.125821,7287236.0,2.607442,9.89314741556332,11.162311746182,0.0,0.0
USA,1995,65.434,266.278393,7639749.0,2.80542,10.639223880261,11.8141577687958,0.0,0.0
USA,1996,65.534,269.394284,8073122.0,2.931204,10.7466355642836,11.9404364259576,0.0,0.0
USA,1997,65.71,272.646925,8577552.0,2.33769,11.1197577117574,12.3085700908604,0.0,0.0
USA,1998,65.887,275.854104,9062817.0,1.552279,10.5152625281963,12.3106314515674,0.0,0.0
USA,1999,66.043,279.040168,9630663.0,2.188027,10.3085114700826,12.9649640943723,0.0,0.0
USA,2000,66.207,282.162411,10252347.0,3.376857,10.6927223590852,14.3509091137863,0.0,0.0
USA,2001,66.403,284.968955,10581822.0,2.826171,9.68298276043577,13.1599737738926,0.0,0.0
USA,2002,66.593,287.625193,10936418.0,1.586032,9.1322497000389,13.0220242130467,0.0,0.0
USA,2003,66.739,290.107933,11458246.0,2.270095,9.04306819734888,13.4340282099023,0.0,0.0
USA,2004,66.921,292.805298,12213730.0,2.677237,9.6418620683444,14.7105429709024,0.0,0.0
USA,2005,67.118,295.516599,13036637.0,3.392747,10.0119762481689,15.544024122172,0.0,0.0
USA,2006,67.262,298.379912,13814609.0,3.225944,10.659823958825,16.2403293498933,0.0,0.0
USA,2007,67.298,301.231207,14451860.0,2.852673,11.4923131001823,16.4634863609252,0.0,0.0
USA,2008,67.219,304.093966,14712845.0,3.8391,12.4860623489203,17.4007338485521,0.0,0.0
USA,2009,67.17,306.771529,14448932.0,-0.3555463,10.9488784361363,13.6926867674372,0.0,0.0
USA,2010,67.128,309.326085,14992052.0,1.640043,12.3150586724219,15.742894968614,0.0,0.0
USA,2011,67.096,311.580009,15542582.0,3.156842,13.5305382336088,17.2587540474292,0.0,0.0
USA,2012,66.786,313.874218,16197007.0,2.069337,13.5289192626761,17.0392653408127,0.0,0.0
USA,2013,66.554,316.057727,16784851.0,1.464833,13.5445229749135,16.4684810130278,0.0,0.0
USA,2014,66.322,318.386421,17527258.0,1.622223,13.53151759391,16.4279090317493,0.0,0.0
USA,2015,66.12,320.742673,18238301.0,0.1186271,12.423646259594,15.3108176030212,0.0,0.0
USA,2016,65.89,323.071342,18745075.0,1.261583,11.881382176385,14.6154976707215,0.0,0.0
USA,2017,65.628,325.147121,19542980.0,2.13011,12.150449931382,14.9930716809821,0.0,0.0
USA,2018,65.364,327.167434,20611861.0,2.442583,12.2681983931485,15.225039602198,0.0,0.0
CHL,1950,59.028,,,,,,0.0,0.0
CHL,1951,58.694,,,,,,0.0,0.0
CHL,1952,58.359,,,,,,0.0,0.0
CHL,1953,58.024,,,,,,0.0,0.0
CHL,1954,57.688,,,,,,0.0,0.0
CHL,1955,57.352,,,,,,0.0,0.0
CHL,1956,57.026,,,,,,0.0,0.0
CHL,1957,56.7,,,,,,0.0,0.0
CHL,1958,56.375,,,,,,0.0,0.0
CHL,1959,56.05,,,,,,0.0,0.0
CHL,1960,55.725,7.643277,,,,,0.0,0.0
CHL,1961,55.492,7.843945,,,,,0.0,0.0
CHL,1962,55.259,8.044614,,,,,0.0,0.0
CHL,1963,55.026,8.245284,,,,,0.0,0.0
CHL,1964,54.792,8.445953,,,,,0.0,0.0
CHL,1965,54.559,8.646622,,,,,0.0,0.0
CHL,1966,54.716,8.831223,,,,,0.0,0.0
CHL,1967,54.864,9.015825,,,,,0.0,0.0
CHL,1968,55.005,9.200427,,,,,0.0,0.0
CHL,1969,55.138,9.385028,,,,,0.0,0.0
CHL,1970,55.264,9.569631,,,,,0.0,0.0
CHL,1971,55.764,9.738347,,20.05224,,,0.0,0.0
CHL,1972,56.259,9.907065,,77.79574,,,0.0,0.0
CHL,1973,56.75,10.075782,,352.811,,,0.0,0.0
CHL,1974,57.236,10.244501,,504.7385,,,0.0,0.0
CHL,1975,57.718,10.413219,,374.7353,,,0.0,0.0
CHL,1976,58.473,10.565409,,211.9243,,,0.0,0.0
CHL,1977,59.222,10.7176,,91.95413,,,0.0,0.0
CHL,1978,59.965,10.869791,,40.08723,,,0.0,0.0
CHL,1979,60.701,11.021982,,33.38921,,,0.0,0.0
CHL,1980,61.431,11.174173,,35.13835,,,0.0,0.0
CHL,1981,61.813,11.359773,,19.68683,,,0.0,0.0
CHL,1982,62.193,11.545372,,9.941022,,,0.0,0.0
CHL,1983,62.572,11.730972,,27.2572,,,0.0,0.0
CHL,1984,62.948,11.916572,,19.86021,,,0.0,0.0
CHL,1985,63.322,12.102174,,30.7035,,,0.0,0.0
CHL,1986,63.457,12.317494,41610.215,19.47687,27.1306929890189,23.689733714743,0.0,0.0
CHL,1987,63.593,12.532815,45450.761,19.88081,28.22893412541,24.9337163869001,0.0,0.0
CHL,1988,63.731,12.748135,50494.26,14.68436,32.2386942448688,25.1255528797116,0.0,0.0
CHL,1989,63.869,12.963457,58015.163,17.02794,33.4674468311196,28.4417466999337,0.0,0.0
CHL,1990,64.009,13.178782,62412.32,26.03648,32.289926496345,28.5314554140086,0.0,0.0
CHL,1991,63.962,13.42201,69665.367,21.78442,30.9224458303352,26.1040527770766,0.0,0.0
CHL,1992,63.996,13.737062,80001.434,15.4258,28.5876381364238,26.6507219399954,0.0,0.0
CHL,1993,64.02,13.956766,87618.426,12.72776,25.6483030333734,27.2520860690558,0.0,0.0
CHL,1994,64.042,14.171821,94597.572,11.44312,27.330155553387,25.4693357366059,0.0,0.0
CHL,1995,64.093,14.381249,106845.359,8.232634,28.4924395894748,26.1443852442564,0.0,0.0
CHL,1996,64.199,14.584947,116867.752,7.359115,26.6455426737638,28.122432127452,0.0,0.0
CHL,1997,64.364,14.782706,127713.472,6.133866,26.4704496962002,28.4761639081613,0.0,0.0
CHL,1998,64.565,14.974898,134736.167,5.110244,25.5211320717606,28.8000316082159,0.0,0.0
CHL,1999,64.781,15.162353,136118.236,3.336883,28.7661310815083,26.5811360312748,0.0,0.0
CHL,2000,65.014,15.343326,146574.192,3.843273,30.5317001282604,28.7841219787952,0.0,0.0
CHL,2001,65.268,15.520049,154736.78,3.569101,32.3986301148198,30.7444960970484,0.0,0.0
CHL,2002,65.567,15.691701,162067.995,2.489398,32.8039336270982,30.5897918650897,0.0,0.0
CHL,2003,65.942,15.856977,171831.21,2.810177,35.6590455118632,30.6572411096289,0.0,0.0
CHL,2004,66.409,16.022133,189179.005,1.054739,39.8023703892283,29.9312929646301,0.0,0.0
CHL,2005,66.896,16.183489,206274.403,3.052574,40.159816473408,31.4569444003731,0.0,0.0
CHL,2006,67.394,16.34789,257648.251,3.392019,43.7951067808308,29.3035442982282,0.0,0.0
CHL,2007,67.807,16.517933,280051.852,4.407798,45.0690038915367,31.3384116076775,0.0,0.0
CHL,2008,68.123,16.697754,275716.447,8.716269,41.4241677494248,39.3656056802148,0.0,0.0
CHL,2009,68.366,16.881078,272874.1,0.3530467,37.0407736121731,29.296429306265,0.0,0.0
CHL,2010,68.549,17.063927,309886.434,1.410711,37.7451125427294,31.3186034531625,0.0,0.0
CHL,2011,68.687,17.254159,350575.242,3.341217,37.7619574719139,34.4437084744908,0.0,0.0
CHL,2012,68.785,17.443491,374241.572,3.007448,34.1218587192481,34.1499876808365,0.0,0.0
CHL,2013,68.846,17.611902,394291.936,1.789556,32.1994733839394,32.7740032218724,0.0,0.0
CHL,2014,68.875,17.787617,404667.282,4.718675,33.1107497214549,32.1618381163112,0.0,0.0
